code_v2013,code_v2016,uniqueID,areaKm,pop18,pop11,artif_surf18,artif_surf12
DE600,DE600,DE600DE600,738.6,1827377.3,1698441.0,48977.0,48642.0
DE711,DE711,DE711DE711,123.1,158724.8,144420.1,4381.0,4350.0
DE712,DE712,DE712DE712,248.1,747336.9,668608.8,15611.0,15559.0
DE713,DE713,DE713DE713,45.3,126265.2,114081.3,2396.0,2365.0
DE714,DE714,DE714DE714,203.6,278018.7,268373.2,8032.0,8035.0
DE715,DE715,DE715DE715,718.5,268167.7,260169.5,12070.0,11750.0
DE716,DE716,DE716DE716,657.8,295791.8,281862.6,11773.0,11558.0
DE717,DE717,DE717DE717,453.2,271274.1,251568.4,11237.0,10991.0
DE718,DE718,DE718DE718,480.7,236170.8,225754.1,8556.0,8391.0
DE719,DE719,DE719DE719,1396.8,417976.4,400207.0,19425.0,19054.0
DE71A,DE71A,DE71ADE71A,221.3,237293.0,224022.3,6987.0,6896.0
DE71B,DE71B,DE71BDE71B,624.9,96651.9,96622.7,5525.0,5373.0
DE71C,DE71C,DE71CDE71C,356.1,351597.2,331683.7,10978.0,10806.0
DE71D,DE71D,DE71DDE71D,811.8,186625.1,180341.0,9336.0,9207.0
DE71E,DE71E,DE71EDE71E,1100.7,305349.1,292656.1,15376.0,14869.0
DE721,DE721,DE721DE721,855.2,267109.4,251330.7,13457.0,13184.0
DE722,DE722,DE722DE722,1065.1,254080.2,253475.0,14726.0,14493.0
DE723,DE723,DE723DE723,739.1,172003.4,170755.4,9498.0,9282.0
DE724,DE724,DE724DE724,1262.0,246283.6,241200.7,14131.0,13742.0
DE725,DE725,DE725DE725,1458.1,106464.6,108573.7,10245.0,9975.0
DE731,DE731,DE731DE731,103.7,200125.2,187785.8,6463.0,6456.0
DE732,DE732,DE732DE732,1381.5,221820.2,216183.2,16905.0,16490.0
DE733,DE733,DE733DE733,1097.8,120988.4,120697.7,10216.0,9832.0
DE734,DE734,DE734DE734,1294.8,237234.6,237640.0,16930.0,16601.0
DE735,DE735,DE735DE735,1539.4,180765.7,181833.8,15168.0,14740.0
DE736,DE736,DE736DE736,1847.7,157307.8,159020.8,13553.0,13092.0
DE737,DE737,DE737DE737,1024.4,101139.2,102284.8,8553.0,8184.0
DE803,DE803,DE803DE803,168.8,205775.4,197435.9,7180.0,7077.0
DE804,DE804,DE804DE804,129.9,95796.9,91214.1,4203.0,4090.0
DE80J,DE80J,DE80JDE80J,5495.1,260631.5,267839.4,34390.0,33529.0
DE80K,DE80K,DE80KDE80K,3427.7,213473.4,212922.0,27543.0,26496.0
DE80L,DE80L,DE80LDE80L,3158.3,223668.7,224148.8,26477.0,25749.0
DE80M,DE80M,DE80MDE80M,2123.9,157038.0,157168.0,17486.0,17142.0
DE80N,DE80N,DE80NDE80N,3789.6,236022.5,240649.3,32399.0,31636.0
DE80O,DE80O,DE80ODE80O,4766.1,212552.3,214434.6,36320.0,35223.0
DE911,DE911,DE911DE911,192.3,247978.1,242530.3,9282.0,9164.0
DE912,DE912,DE912DE912,224.9,104511.5,98962.1,6181.0,6090.0
DE913,DE913,DE913DE913,205.0,123881.6,119955.4,6192.0,5955.0
DE914,DE914,DE914DE914,1569.2,175132.7,171391.5,16068.0,15652.0
DE915,DE91C,DE915DE91C,1118.5,255177.3,248003.1,13927.0,13707.0
DE916,DE916,DE916DE916,968.8,137574.1,140169.8,10249.0,9954.0
DE917,DE917,DE917DE917,675.6,91752.5,91369.4,7910.0,7733.0
DE918,DE918,DE918DE918,1269.7,133074.5,137619.6,11668.0,11483.0
DE919,DE91C,DE919DE91C,636.0,72842.5,76775.0,6008.0,5781.0
DE91A,DE91A,DE91ADE91A,536.3,133379.2,130409.0,8677.0,8337.0
DE91B,DE91B,DE91BDE91B,724.2,120462.0,120724.9,7579.0,7446.0
DE922,DE922,DE922DE922,1990.6,215778.1,212189.6,21924.0,20522.0
DE923,DE923,DE923DE923,797.8,148276.8,150219.8,9361.0,9113.0
DE925,DE925,DE925DE925,1207.6,276644.4,277540.3,16746.0,16409.0
